model_name,storage_cost_lambda,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity
GPT2 (pruned 20d),497813259,20,2057.828187942505,"Returning to Australia , Headlam became Deputy Chief of the Air Staff ( DCAS ) on 26 January 1965 . He was appointed a Companion of the Order of the Bath ( CB ) "" in recognition of distinguished service in the Borneo Territories "" on 22 June . His tenure as DCAS coincided with the most significant rearmament program the Air Force had undertaken since World War II , and with manpower shortages stemming from this expansion and from Australia 's increasing involvement in the security of South East Asia . The first RAAF helicopters were committed to the Vietnam War towards the end of his term , and he travelled to Saigon with the Chief of the General Staff , Lieutenant General Sir John Wilton , in March 1966 to plan the deployment . The year before , Wilton had recommended to Air Marshal Murdoch , the Chief of the Air Staff , that two Iroquois be sent to Vietnam for familiarisation purposes ; Murdoch had rebuffed Wilton , and the RAAF helicopter squadron was considered underprepared for its army co @-@ operation role when it finally did deploy . Headlam succeeded Air Vice Marshal Douglas Candy as AOC Support Command , Melbourne , on 8 August 1966 . Support Command had been formed in 1959 , by merging the RAAF 's former Training and Maintenance Commands . On 1 January 1968 , Headlam was posted to London as Head of the Australian Joint Services Staff . He served as an Extra Gentleman Usher to the Queen from 17 November 1970 to 5 June 1971 .","Returning to Australia , Headlam became Deputy Chief of the Air Staff ( DCAS ) on 26 April 1940 . He was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra on 1 May 1940 . He was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra on 1 May 1940 . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Headlam was appointed as the Director of the Air Force 's Air Force Operations Center in Canberra . 

On 1 May 1940 , Head",False,0.6930478811264038
GPT2 (pruned 20d),497813259,40,1863.5761737823486,"Returning to Australia , Headlam became Deputy Chief of the Air Staff ( DCAS ) on 26 January 1965 . He was appointed a Companion of the Order of the Bath ( CB ) "" in recognition of distinguished service in the Borneo Territories "" on 22 June . His tenure as DCAS coincided with the most significant rearmament program the Air Force had undertaken since World War II , and with manpower shortages stemming from this expansion and from Australia 's increasing involvement in the security of South East Asia . The first RAAF helicopters were committed to the Vietnam War towards the end of his term , and he travelled to Saigon with the Chief of the General Staff , Lieutenant General Sir John Wilton , in March 1966 to plan the deployment . The year before , Wilton had recommended to Air Marshal Murdoch , the Chief of the Air Staff , that two Iroquois be sent to Vietnam for familiarisation purposes ; Murdoch had rebuffed Wilton , and the RAAF helicopter squadron was considered underprepared for its army co @-@ operation role when it finally did deploy . Headlam succeeded Air Vice Marshal Douglas Candy as AOC Support Command , Melbourne , on 8 August 1966 . Support Command had been formed in 1959 , by merging the RAAF 's former Training and Maintenance Commands . On 1 January 1968 , Headlam was posted to London as Head of the Australian Joint Services Staff . He served as an Extra Gentleman Usher to the Queen from 17 November 1970 to 5 June 1971 .","Returning to Australia , Headlam became Deputy Chief of the Air Staff ( DCAS ) on 26 January 1965 . He was appointed a Companion of the Order of the Bath ( CB ) "" in recognition of his service in the Air Force . "" 

He was appointed to the post of Chief of the Air Staff on 1 February 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 April 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 May 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 June 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 July 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 August 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 September 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 October 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 November 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 December 1966 . 

He was appointed to the post of Chief of the Air Staff on 1 January 1967 . 

He was appointed to the post of Chief of the Air Staff on 1 February 1967 . 

He was appointed to the post of Chief of the",False,0.705395519733429
GPT2 (pruned 20d),497813259,100,1424.9258041381836,"Returning to Australia , Headlam became Deputy Chief of the Air Staff ( DCAS ) on 26 January 1965 . He was appointed a Companion of the Order of the Bath ( CB ) "" in recognition of distinguished service in the Borneo Territories "" on 22 June . His tenure as DCAS coincided with the most significant rearmament program the Air Force had undertaken since World War II , and with manpower shortages stemming from this expansion and from Australia 's increasing involvement in the security of South East Asia . The first RAAF helicopters were committed to the Vietnam War towards the end of his term , and he travelled to Saigon with the Chief of the General Staff , Lieutenant General Sir John Wilton , in March 1966 to plan the deployment . The year before , Wilton had recommended to Air Marshal Murdoch , the Chief of the Air Staff , that two Iroquois be sent to Vietnam for familiarisation purposes ; Murdoch had rebuffed Wilton , and the RAAF helicopter squadron was considered underprepared for its army co @-@ operation role when it finally did deploy . Headlam succeeded Air Vice Marshal Douglas Candy as AOC Support Command , Melbourne , on 8 August 1966 . Support Command had been formed in 1959 , by merging the RAAF 's former Training and Maintenance Commands . On 1 January 1968 , Headlam was posted to London as Head of the Australian Joint Services Staff . He served as an Extra Gentleman Usher to the Queen from 17 November 1970 to 5 June 1971 .","Returning to Australia , Headlam became Deputy Chief of the Air Staff ( DCAS ) on 26 January 1965 . He was appointed a Companion of the Order of the Bath ( CB ) "" in recognition of distinguished service in the Borneo Territories "" on 22 June . His tenure as DCAS coincided with the most significant rearmament program the Air Force had undertaken since World War II , and with manpower shortages stemming from this expansion and from Australia 's increasing involvement in the security of South East Asia . 

On 23 June 1965 , Headlam was appointed as the Director of the Air Force 's Joint Task Force for the South East Asia Campaign . 

On 25 June 1965 , Headlam was appointed as the Director of the Joint Task Force for the South East Asia Campaign . 

On 26 June 1965 , Headlam was appointed as the Director of the Joint Task Force for the South East Asia Campaign . 

On 27 June 1965 , Headlam was appointed as the Director of the Joint Task Force for the South East Asia Campaign . 

On 28 June 1965 , Headlam was appointed as the Director of the Joint Task Force for the South East Asia Campaign . 

On 29 June 1965 , Headlam was appointed as the Director of the Joint Task Force for the South East Asia Campaign . 

On 30 June 1965 , Headlam was appointed as the Director of the Joint Task Force for the South East Asia Campaign . 

On 31 June 1965 ,",False,0.7046637535095215
GPT2 (pruned 20d),497813259,5,523.3702659606934,"Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , after a lengthy battle with cancer . Survived by his children and his second wife , he was given a private funeral and cremated at Springvale Crematorium .","Returning to Australia in the late 1970s , the Australian government began to develop a plan to build a new port in the area . The plan was to build a new port on the western coast of the country , and to build a new port on the western coast of the country . The plan was to build a new port on the western coast of the country , and to build a new",False,0.2148696333169937
GPT2 (pruned 20d),497813259,10,489.1500473022461,"Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , after a lengthy battle with cancer . Survived by his children and his second wife , he was given a private funeral and cremated at Springvale Crematorium .","Returning to Australia in June 1971 , Headlam was appointed as the new head coach of the Australian Football League ( AFL ) . He was appointed as the new head coach of the New Zealand Football League ( NZFL ) in July 1971 . Headlam was appointed as the new head coach of the New Zealand Football League ( NZFL ) in August 1971 . 

Headlam was",False,0.5490458607673645
GPT2 (pruned 20d),497813259,20,416.5363311767578,"Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , after a lengthy battle with cancer . Survived by his children and his second wife , he was given a private funeral and cremated at Springvale Crematorium .","Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 1 July 1971 . He returned to the United States in January 1972 , where he was appointed to the Air Force Reserve . He was promoted to Lieutenant Colonel in January 1973 , and was promoted to Lieutenant Colonel in March 1974 . He was promoted to Lieutenant Colonel in April 1975 , and was promoted to",False,0.7761670351028442
GPT2 (pruned 20d),497813259,40,273.5886573791504,"Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , after a lengthy battle with cancer . Survived by his children and his second wife , he was given a private funeral and cremated at Springvale Crematorium .","Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , aged 89 . 

He was a member of the Australian Air Force Reserve , and served in the Royal Australian Air Force from 1972 to 1974 . 

He was a member of",False,0.9292130470275879
GPT2 (pruned 20d),497813259,100,0.0,"Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , after a lengthy battle with cancer . Survived by his children and his second wife , he was given a private funeral and cremated at Springvale Crematorium .","Returning to Australia in June 1971 , Headlam took resettlement leave before retiring from the Air Force on 3 August . He made his home in Melbourne , where he died aged 62 on 23 December 1976 , after a lengthy battle with cancer . Survived by his children and his second wife , he was given a private funeral and cremated at Springvale Crematorium .",True,1.0
GPT2 (pruned 20d),497813259,5,945.6558227539062,M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through Fremont and along the southern edge of Manistee National Forest . The current version of M @-@ 82 is actually the second in the state ; the first usage appeared in the Upper Peninsula by 1919 . The Lower Peninsula routing has been in use since the 1920s . Various extensions and truncations have shifted the terminus as far west as New Era or Hesperia in the past . The current route was finalized in the late 1970s,"M @-@ 82 was a major component of the U.S. Army 's ground forces during World War II . It was the first U.S. Army ground force to be deployed in the Pacific , and was the first U.S. Army ground force to be deployed in the Pacific . The U.S. Army was the first to deploy in the Pacific , and the first to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 
",False,0.3588193356990814
GPT2 (pruned 20d),497813259,10,891.789436340332,M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through Fremont and along the southern edge of Manistee National Forest . The current version of M @-@ 82 is actually the second in the state ; the first usage appeared in the Upper Peninsula by 1919 . The Lower Peninsula routing has been in use since the 1920s . Various extensions and truncations have shifted the terminus as far west as New Era or Hesperia in the past . The current route was finalized in the late 1970s,"M @-@ 82 is a state trunkline highway in the state of New York . It is a major arterial in the state , and is the only highway in the state to have a trunkline . It is the only highway in the state to have a trunkline . 

The highway is a major arterial in the state of New York . 

The highway is a major arterial in the state of New York . 

The highway is a major arterial in the state of New York . 

The highway is a major arterial in the state of New York . 

The highway is a major arter",False,0.4826779365539551
GPT2 (pruned 20d),497813259,20,807.1396350860596,M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through Fremont and along the southern edge of Manistee National Forest . The current version of M @-@ 82 is actually the second in the state ; the first usage appeared in the Upper Peninsula by 1919 . The Lower Peninsula routing has been in use since the 1920s . Various extensions and truncations have shifted the terminus as far west as New Era or Hesperia in the past . The current route was finalized in the late 1970s,"M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan . It is a major highway in the state and is the only highway in the state to have a toll road . It is the only highway in the state to have a toll road . 

The highway is a major highway in the state and is the only highway in the state to have a toll road . 

The highway is a major highway in the state and is the only highway in the state to have a toll road . 

The highway is a major highway in the state and is the only highway in the state to have a toll",False,0.7059826254844666
GPT2 (pruned 20d),497813259,40,692.4350261688232,M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through Fremont and along the southern edge of Manistee National Forest . The current version of M @-@ 82 is actually the second in the state ; the first usage appeared in the Upper Peninsula by 1919 . The Lower Peninsula routing has been in use since the 1920s . Various extensions and truncations have shifted the terminus as far west as New Era or Hesperia in the past . The current route was finalized in the late 1970s,"M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through the city , and the section between the city and the state highway is the state highway . The section between the city and the state highway is the state highway . 

The section between the city and the state highway is the state highway . 

The section between the city and the state highway is the state highway . 

The section between the city and the state highway is the state highway . 

The section between the city and the",False,0.7806928157806396
GPT2 (pruned 20d),497813259,100,235.08048057556152,M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through Fremont and along the southern edge of Manistee National Forest . The current version of M @-@ 82 is actually the second in the state ; the first usage appeared in the Upper Peninsula by 1919 . The Lower Peninsula routing has been in use since the 1920s . Various extensions and truncations have shifted the terminus as far west as New Era or Hesperia in the past . The current route was finalized in the late 1970s,"M @-@ 82 is a state trunkline in the Lower Peninsula in the US state of Michigan that travels between Fremont and Howard City . The section between Newaygo and Howard City travels through Fremont and along the southern edge of Manistee National Forest . The current version of M @-@ 82 is actually the second in the state ; the first usage appeared in the Upper Peninsula by 1919 . The Lower Peninsula routing has been in use since the 1920s . Various extensions and truncations have been proposed , including the extension of the M @-@ 82 to the north of the state line . 

M @-@ 82 is a state",False,0.9803320169448853
GPT2 (pruned 20d),497813259,5,2113.1222248077393,"M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 120 forms the north – south Newaygo – Oceana and Newaygo – Muskegon county lines . B @-@ 96 , which forms the east – west Oceana – Muskegon county line runs due west of the intersection . M @-@ 82 exits the intersection to the east . The highway runs along 48th Street through rural farms into the community of Fremont . The road , now called Main Street , passes through the downtown area and M @-@ 82 turns south along Stewart Avenue out of town . The highway rounds a curve and transitions to 72nd Street running eastward through more farm land . As the trunkline approaches Newaygo , the terrain becomes more wooded near the Muskegon River . M @-@ 82 follows Fremont Street east to a junction with M @-@ 37 . The two highways merge and run concurrently over the river and into downtown on State Street . South of downtown , M @-@ 82 turns east again , independent of M @-@ 37 , and runs along 82nd Street on the southern edge of the Manistee National Forest . The east end of M @-@ 82 is at exit 118 on US 131 / M @-@ 46 west of Howard City .","M @-@ 82 was a major component of the U.S. Army 's ground forces during World War II . It was the first U.S. Army ground force to be deployed in the Pacific , and was the first U.S. Army ground force to be deployed in the Pacific . The U.S. Army was the first to deploy in the Pacific , and the first to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S. Army was the first U.S. Army to deploy in the Pacific . 

The U.S",False,0.16964134573936462
GPT2 (pruned 20d),497813259,10,2109.645366668701,"M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 120 forms the north – south Newaygo – Oceana and Newaygo – Muskegon county lines . B @-@ 96 , which forms the east – west Oceana – Muskegon county line runs due west of the intersection . M @-@ 82 exits the intersection to the east . The highway runs along 48th Street through rural farms into the community of Fremont . The road , now called Main Street , passes through the downtown area and M @-@ 82 turns south along Stewart Avenue out of town . The highway rounds a curve and transitions to 72nd Street running eastward through more farm land . As the trunkline approaches Newaygo , the terrain becomes more wooded near the Muskegon River . M @-@ 82 follows Fremont Street east to a junction with M @-@ 37 . The two highways merge and run concurrently over the river and into downtown on State Street . South of downtown , M @-@ 82 turns east again , independent of M @-@ 37 , and runs along 82nd Street on the southern edge of the Manistee National Forest . The east end of M @-@ 82 is at exit 118 on US 131 / M @-@ 46 west of Howard City .",M @-@ 82 begins at a junction with the north @-@ west of the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway heads north along the Missouri River and heads south along the Missouri River to the junction with the Mississippi River . The highway,False,0.5444657802581787
GPT2 (pruned 20d),497813259,20,1955.4941654205322,"M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 120 forms the north – south Newaygo – Oceana and Newaygo – Muskegon county lines . B @-@ 96 , which forms the east – west Oceana – Muskegon county line runs due west of the intersection . M @-@ 82 exits the intersection to the east . The highway runs along 48th Street through rural farms into the community of Fremont . The road , now called Main Street , passes through the downtown area and M @-@ 82 turns south along Stewart Avenue out of town . The highway rounds a curve and transitions to 72nd Street running eastward through more farm land . As the trunkline approaches Newaygo , the terrain becomes more wooded near the Muskegon River . M @-@ 82 follows Fremont Street east to a junction with M @-@ 37 . The two highways merge and run concurrently over the river and into downtown on State Street . South of downtown , M @-@ 82 turns east again , independent of M @-@ 37 , and runs along 82nd Street on the southern edge of the Manistee National Forest . The east end of M @-@ 82 is at exit 118 on US 131 / M @-@ 46 west of Howard City .","M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 152 . The two main roads are separated by a narrow road that runs parallel to the road . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections , one on the left and one on the right . The road is divided into two sections ,",False,0.47568851709365845
GPT2 (pruned 20d),497813259,40,1826.33638381958,"M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 120 forms the north – south Newaygo – Oceana and Newaygo – Muskegon county lines . B @-@ 96 , which forms the east – west Oceana – Muskegon county line runs due west of the intersection . M @-@ 82 exits the intersection to the east . The highway runs along 48th Street through rural farms into the community of Fremont . The road , now called Main Street , passes through the downtown area and M @-@ 82 turns south along Stewart Avenue out of town . The highway rounds a curve and transitions to 72nd Street running eastward through more farm land . As the trunkline approaches Newaygo , the terrain becomes more wooded near the Muskegon River . M @-@ 82 follows Fremont Street east to a junction with M @-@ 37 . The two highways merge and run concurrently over the river and into downtown on State Street . South of downtown , M @-@ 82 turns east again , independent of M @-@ 37 , and runs along 82nd Street on the southern edge of the Manistee National Forest . The east end of M @-@ 82 is at exit 118 on US 131 / M @-@ 46 west of Howard City .",M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction with M @-@ 120 and B @-@ 96 east of Fremont . This junction is at a junction,False,0.637953519821167
GPT2 (pruned 20d),497813259,100,1414.6850109100342,"M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 120 forms the north – south Newaygo – Oceana and Newaygo – Muskegon county lines . B @-@ 96 , which forms the east – west Oceana – Muskegon county line runs due west of the intersection . M @-@ 82 exits the intersection to the east . The highway runs along 48th Street through rural farms into the community of Fremont . The road , now called Main Street , passes through the downtown area and M @-@ 82 turns south along Stewart Avenue out of town . The highway rounds a curve and transitions to 72nd Street running eastward through more farm land . As the trunkline approaches Newaygo , the terrain becomes more wooded near the Muskegon River . M @-@ 82 follows Fremont Street east to a junction with M @-@ 37 . The two highways merge and run concurrently over the river and into downtown on State Street . South of downtown , M @-@ 82 turns east again , independent of M @-@ 37 , and runs along 82nd Street on the southern edge of the Manistee National Forest . The east end of M @-@ 82 is at exit 118 on US 131 / M @-@ 46 west of Howard City .","M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . This junction is at a tripoint of county lines . M @-@ 120 forms the north – south Newaygo – Oceana and Newaygo – Muskegon county lines . B @-@ 96 , which forms the east – west Oceana – Muskegon county line runs due west of the intersection . M @-@ 82 exits the intersection at a junction with M @-@ 120 and B @-@ 96 . 

M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . 

M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . 

M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . 

M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . 

M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . 

M @-@ 82 begins at a junction with M @-@ 120 and B @-@ 96 west of Fremont . 

M @-@ 82",False,0.8956383466720581
GPT2 (pruned 20d),497813259,5,1146.7969417572021,"The Michigan Department of Transportation ( MDOT ) , as a part of its maintenance responsibilities , tracks the volume of traffic using its roadways . These levels are expressed in terms of a metric called average annual daily traffic ( AADT ) , which is a calculation of the traffic along a segment of road for any average day of the year . In 2009 , the department 's measurements indicated that a segment of M @-@ 82 west of Fremont had the peak volume for the highway at 16 @,@ 532 vehicles daily . The traffic nadir was 4 @,@ 018 vehicles east of Newaygo . In addition , MDOT has not had any section of the highway listed on the National Highway System , a network of roads important to the country 's economy , defense , and mobility .","The Michigan Department of Transportation ( MDOT ) is the state 's transportation agency . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges , and tunnels . MDOT operates the state 's highways , bridges ,",False,0.6429798603057861
GPT2 (pruned 20d),497813259,10,1113.231897354126,"The Michigan Department of Transportation ( MDOT ) , as a part of its maintenance responsibilities , tracks the volume of traffic using its roadways . These levels are expressed in terms of a metric called average annual daily traffic ( AADT ) , which is a calculation of the traffic along a segment of road for any average day of the year . In 2009 , the department 's measurements indicated that a segment of M @-@ 82 west of Fremont had the peak volume for the highway at 16 @,@ 532 vehicles daily . The traffic nadir was 4 @,@ 018 vehicles east of Newaygo . In addition , MDOT has not had any section of the highway listed on the National Highway System , a network of roads important to the country 's economy , defense , and mobility .","The Michigan Department of Transportation ( MDOT ) , which operates the highway , has a fleet of four vehicles , including the MDOT 's MD @-@ 5 , MD @-@ 6 , MD @-@ 7 , MD @-@ 8 , MD @-@ 9 , MD @-@ 10 , MD @-@ 11 , MD @-@ 12 , MD @-@ 13 , MD @-@ 14 , MD @-@ 15 , MD @-@ 16 , MD @-@ 17 , MD @-@ 18 , MD @-@ 19 , MD @-@ 20 , MD @-@ 21 , MD @-@ 22 , MD @- 23 , MD @-@ 24 , MD @- 25 , MD @- 26 , MD @- 27 , MD @- 28 , MD",False,0.6760083436965942
GPT2 (pruned 20d),497813259,20,1041.7323112487793,"The Michigan Department of Transportation ( MDOT ) , as a part of its maintenance responsibilities , tracks the volume of traffic using its roadways . These levels are expressed in terms of a metric called average annual daily traffic ( AADT ) , which is a calculation of the traffic along a segment of road for any average day of the year . In 2009 , the department 's measurements indicated that a segment of M @-@ 82 west of Fremont had the peak volume for the highway at 16 @,@ 532 vehicles daily . The traffic nadir was 4 @,@ 018 vehicles east of Newaygo . In addition , MDOT has not had any section of the highway listed on the National Highway System , a network of roads important to the country 's economy , defense , and mobility .","The Michigan Department of Transportation ( MDOT ) , as a part of its maintenance responsibilities , tracks the route of the highway . MDOT tracks the route of the highway from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the route from the city of Detroit to the state capital of Detroit . MDOT tracks the",False,0.620079517364502
GPT2 (pruned 20d),497813259,40,916.6579246520996,"The Michigan Department of Transportation ( MDOT ) , as a part of its maintenance responsibilities , tracks the volume of traffic using its roadways . These levels are expressed in terms of a metric called average annual daily traffic ( AADT ) , which is a calculation of the traffic along a segment of road for any average day of the year . In 2009 , the department 's measurements indicated that a segment of M @-@ 82 west of Fremont had the peak volume for the highway at 16 @,@ 532 vehicles daily . The traffic nadir was 4 @,@ 018 vehicles east of Newaygo . In addition , MDOT has not had any section of the highway listed on the National Highway System , a network of roads important to the country 's economy , defense , and mobility .","The Michigan Department of Transportation ( MDOT ) , as a part of its maintenance responsibilities , tracks the volume of traffic using its roadways . These levels are expressed in terms of a metric called average annual miles traveled ( AAR ) . MDOT tracks the average annual miles traveled ( AAR ) of all vehicles in the state . The average annual AAR is calculated by dividing the number of vehicles in the state by the number of vehicles in the state . 

The average annual AAR is calculated by dividing the number of vehicles in the state by the number of vehicles in the state . 

The average annual AAR is calculated by dividing the number of vehicles in the state by the number of vehicles in the state . 

The average annual AAR is calculated by dividing the number of vehicles in the state by the",False,0.7838823795318604
