model_name,eval_domain,storage_cost_lambda,storage_cost_bytes,total_params,nonzero_params,effective_param_bytes,sparsity,prompt_len_theta,retrieval_cost_ms,original_sentence,reconstructed_sentence,is_perfect,semantic_similarity,factual_recall,lexical_recall,success_composite,semantic_threshold_used,is_semantically_equivalent
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,637.4998092651367,"Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ west coast of the Black Sea . The northernmost populations are found in the Norwegian fjords Tysfjorden and Nordfolda , inside the Arctic Circle .","Homarus gammarus is found across the north @-@ central Pacific Ocean , and is found in the southern Pacific Ocean , and is found in the southern Pacific Ocean , and in the southern Pacific Ocean , and in the southern Pacific Ocean . It is found in the southern Pacific Ocean , and in the southern Pacific Ocean , and in the southern Pacific Ocean , and in the southern Pacific Ocean . It is found in the southern Pacific Ocean , and in the southern Pacific Ocean , and in the southern Pacific Ocean",False,0.80562424659729,0.0,0.15625,0.498999547958374,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,569.5438385009766,"Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ west coast of the Black Sea . The northernmost populations are found in the Norwegian fjords Tysfjorden and Nordfolda , inside the Arctic Circle .",Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Gulf of Mexico . It is found in the Gulf of Mexico and the Gulf of Mexico . It is found in the southern Pacific Ocean and the Gulf of Mexico . It is found in the southern Pacific Ocean and the Gulf of Mexico . It is found in the southern Pacific Ocean and the Gulf of Mexico . It is found in the southern Pacific Ocean and the Gulf of Mexico . It is found in the southern,False,0.8299264311790466,0.15384615384615385,0.28125,0.5722347048612741,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,431.2574863433838,"Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ west coast of the Black Sea . The northernmost populations are found in the Norwegian fjords Tysfjorden and Nordfolda , inside the Arctic Circle .","Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean basin , including the Mediterranean basin , the Mediterranean basin , the Mediterranean basin , the Mediterranean basin , and the Mediterranean basin . It is found in the Mediterranean basin , the Mediterranean basin , the Mediterranean basin , and the Mediterranean basin . It is found in the Mediterranean basin , the Mediterranean basin , the Mediterranean basin",False,0.8850401043891907,0.38461538461538464,0.5,0.6964086780181299,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,288.8059616088867,"Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ west coast of the Black Sea . The northernmost populations are found in the Norwegian fjords Tysfjorden and Nordfolda , inside the Arctic Circle .","Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ eastern coast of the Mediterranean Sea . It is found in the Mediterranean Sea , and is found in the Mediterranean Sea , but it is not found in the Mediterranean Sea . 
     ",False,0.9353035092353821,0.5384615384615384,0.65625,0.7883455670796908,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,"Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ west coast of the Black Sea . The northernmost populations are found in the Norwegian fjords Tysfjorden and Nordfolda , inside the Arctic Circle .","Homarus gammarus is found across the north @-@ eastern Atlantic Ocean from northern Norway to the Azores and Morocco , not including the Baltic Sea . It is also present in most of the Mediterranean Sea , only missing from the section east of Crete , and along only the north @-@ west coast of the Black Sea . The northernmost populations are found in the Norwegian fjords Tysfjorden and Nordfolda , inside the Arctic Circle .",True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,792.888879776001,"The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde were distinct from those collected in the North Sea or English Channel .","The species can be divided into two subspecies : the subspecies A. bernissartensis and the subspecies A. bernissartensis . The subspecies A. bernissartensis is a subspecies of A. bernissartensis , and the subspecies A. bernissartensis is a subspecies of A. bernissartensis . The subspecies A. bernissartensis is a subspecies of A. bernissartensis , and the subspecies A. bernissartensis is a subspecies of",False,0.3351321518421173,0.0,0.058823529411764705,0.20696164404644685,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,760.371208190918,"The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde were distinct from those collected in the North Sea or English Channel .","The species can be divided into four genetically distinct populations : A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria , A. muscaria",False,0.44126826524734497,0.09090909090909091,0.14705882352941177,0.30673956877407543,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,690.0653839111328,"The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde were distinct from those collected in the North Sea or English Channel .","The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged from each other . The first population , the common starling , was found in the eastern part of the United States in the late 19th century . The second population , the common starling , was found in the eastern part of the United States in the late 19th century . The common starling was first described in 1832 by American botanist John H. Smith , who described the species as "" a species of the genus Common Starling "" . The common starling was",False,0.36540836095809937,0.36363636363636365,0.2647058823529412,0.3548065139010628,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,548.9802360534668,"The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde were distinct from those collected in the North Sea or English Channel .","The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these populations was found in the eastern part of the United States , and the second was found in the eastern part of the United Kingdom . The species was first described in 1858 by the American botanist William H. Smith , and was named by the American botanist John H. Smith in 1859 . The species was first described in 1872 by the American botanist John",False,0.3957061171531677,0.36363636363636365,0.47058823529411764,0.3935734029122215,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,409.0867042541504,"The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde were distinct from those collected in the North Sea or English Channel .","The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight "" population . The second population is the population of the eastern part of the island , which has been referred to as the "" night "" population . The third population is the population of the eastern part of the island , which has been referred to as the "" night "" population . The fourth population",False,0.8206672072410583,0.45454545454545453,0.5882352941176471,0.6875874901200361,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,127.66695022583008,"The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde were distinct from those collected in the North Sea or English Channel .","The species can be divided into four genetically distinct populations , one widespread population , and three which have diverged due to small effective population sizes , possibly due to adaptation to the local environment . The first of these is the population of lobsters from northern Norway , which have been referred to as the "" midnight @-@ sun lobster "" . The populations in the Mediterranean Sea are distinct from those in the Atlantic Ocean . The last distinct population is found in the Netherlands : samples from the Oosterschelde and the Netherlands are from the same area . The species is also found in the eastern Pacific",False,0.986380398273468,0.9090909090909091,0.8823529411764706,0.9527908058090006,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,402.23050117492676,"Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .","Attempts have been made to determine the exact location of the asteroid belt . The asteroid belt is estimated to have a diameter of 1 @.@ 5 @.@ 5 kilometers ( 2 @.@ 0 mi ) , and the asteroid belt is estimated to have a diameter of 1 @.@ 5 @.@",False,0.042633168399333954,0.0,0.045454545454545456,0.030125355585054917,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,366.85800552368164,"Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .","Attempts have been made to introduce H. gammarum to the genus H. indigo . The genus H. indigo is a species of fungus in the family H. indigoaceae . It is a species of fungus in the genus H. indigo , which is a suborder of the genus H",False,0.26837190985679626,0.0,0.18181818181818182,0.17920496409589595,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,295.177698135376,"Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .","Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the common starling , the common starling , and the common starling . The species is also known as the common starling , and is a common starling in the Northern Hemisphere . The common star",False,0.6851410269737244,0.3333333333333333,0.4090909090909091,0.5519937070933255,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,156.4939022064209,"Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .","Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from New Zealand , and the first lobster was collected in the United States in 1894 . The first lobster was",False,0.9452438950538635,0.8333333333333334,0.8636363636363636,0.9035099733959544,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,0.0,"Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .","Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .",True,1.0,1.0,1.0,0.9999999999999999,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,"Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .","Attempts have been made to introduce H. gammarus to New Zealand , alongside other European species such as the edible crab , Cancer pagurus . Between 1904 and 1914 , one million lobster larvae were released from hatcheries in Dunedin , but the species did not become established there .",True,1.0,1.0,1.0,0.9999999999999999,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,0.0,= = Ecology = =,= = Ecology = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,0.0,= = Ecology = =,= = Ecology = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,0.0,= = Ecology = =,= = Ecology = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,0.0,= = Ecology = =,= = Ecology = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,0.0,= = Ecology = =,= = Ecology = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,= = Ecology = =,= = Ecology = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,465.98267555236816,"Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .","Adult H. gammarus is a species of fungus in the family Mycenaceae . It is found in the United States , Europe , and North America . It is found in the United Kingdom , the United States , and the United States , and in the United States , the United Kingdom , and the United States . It is found in the United",False,0.6752772927284241,0.16666666666666666,0.1111111111111111,0.46627748674816555,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,428.79557609558105,"Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .","Adult H. gammarus live on the continental shelf , and are found in the North Pacific , where they are found in the Pacific Ocean . They are found in the Pacific Ocean , where they are found in the Pacific Ocean , and in the Pacific Ocean , where they are found in the Pacific Ocean . They are found in the Pacific Ocean , where they",False,0.7923343777656555,0.16666666666666666,0.2222222222222222,0.5476228488816156,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,359.0095043182373,"Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .","Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 @.@ 5 – 2 @.@ 5 ft ) . They are found in the upper reaches of the North Pacific Ocean , and are found in the lower reaches of the South Pacific . They are found in the upper reaches of the North Pacific , and",False,0.8963242173194885,0.5,0.4074074074074074,0.7285352711324339,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,219.4974422454834,"Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .","Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer the upper @-@ level to the lower @-@ level , and are generally found in the upper @-@ level , but are not found in",False,0.9397100210189819,0.8333333333333334,0.6666666666666666,0.8804926792780557,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,78.98163795471191,"Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .","Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , and are generally found in the upper reaches of the lower",False,0.9713028073310852,0.8333333333333334,0.8888888888888888,0.92167057328754,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,"Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .","Adult H. gammarus live on the continental shelf at depths of 0 – 150 metres ( 0 – 492 ft ) , although not normally deeper than 50 m ( 160 ft ) . They prefer hard substrates , such as rocks or hard mud , and live in holes or crevices , emerging at night to feed .",True,1.0,1.0,1.0,0.9999999999999999,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,290.74740409851074,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .",The diet of H. muscaria is not known to be rich in the diet of other species . The diet of H. muscaria is not known to be rich in the diet of other species . The diet of H,False,0.43479296565055847,0.0,0.14285714285714285,0.27516149367604936,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,254.23645973205566,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .",The diet of H. gammarus mostly consists of the fruit bodies of the fruit bodies of the fruit bodies of the fruit bodies of the fruit bodies of the fruit bodies of the fruit bodies of the fruit bodies of the fruit bodies,False,0.7582062482833862,0.0,0.2857142857142857,0.4834951775414603,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,183.35652351379395,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include the common starling , the common starling , the common starling , the common starling , the common starling ,",False,0.9190713167190552,0.0,0.5,0.6014427900314331,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,43.35308074951172,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms . The diet of H.",False,0.9913808107376099,1.0,1.0,0.9948284864425659,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,0.0,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .",True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,"The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .","The diet of H. gammarus mostly consists of other benthic invertebrates . These include crabs , molluscs , sea urchins , starfish and polychaete worms .",True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,380.7201385498047,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species are known from the Late Cretaceous to the Late Cretaceous , and are known from the Late Cretaceous to the Late Cretaceous . The two species are known from the Late Cretaceous to the Late Cretaceous , and are known from",False,0.6472613215446472,0.5,0.26666666666666666,0.5650234595934549,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,345.84569931030273,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .",The three clawed lobster species Homarus gammarus are known from the holotype specimen of the holotype specimen of the holotype specimen of the holotype specimen of the holotype specimen of the holotype specimen of the holotype specimen of the holotype specimen of the holotype specimen of,False,0.7378554940223694,0.5,0.4,0.6327132964134217,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,274.32942390441895,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephrops sp. are known from the southern part of the Americas , and are found in the southern part of the Americas . The two species are not known to be closely related , but they are known from",False,0.7930577993392944,0.5,0.6,0.6858346796035766,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,134.81616973876953,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora . The three species are all of the same species , but the two species are not closely related",False,0.9830866456031799,1.0,0.9333333333333333,0.9831853206952413,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,0.0,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .",True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,"The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .","The three clawed lobster species Homarus gammarus , H. americanus and Nephrops norvegicus are hosts to the three known species of the animal phylum Cycliophora ; the species on H. gammarus has not been described .",True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,478.58119010925293,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is a species of fungus in the family Mycenaceae . It is found in the United States and Europe , and in the United Kingdom , the United States , and the United Kingdom . It is found in the United States , the United Kingdom , and the United States , and in the United Kingdom , the United States , and the United",False,0.5531507134437561,0.0,0.14285714285714285,0.3461761423519679,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,443.986177444458,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease of the common starling , the common starling , and the common starling . It is a common and widely distributed species , and is found in the wild , in the wild @-@ grassland , and in the wild @-@ grassland . It is a pest of the common starling , and",False,0.6525360941886902,0.0,0.23809523809523808,0.41533118032273786,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,375.12850761413574,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Mycena galericulata . It is a species of fungus in the genus Mycena , and is found in the United States . It is also found in the United Kingdom , the United States , and the United States . 
    ",False,0.7686522006988525,0.0,0.38095238095238093,0.4992865585145496,0.95,False
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,233.22248458862305,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has been reported in the United States . 
                        ",False,0.9771834015846252,1.0,0.6190476190476191,0.948214802855537,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,92.67997741699219,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. gaffkaemia has resulted in the death of the host .",False,0.9878755211830139,1.0,0.9047619047619048,0.9832015031859987,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,"Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .","Homarus gammarus is susceptible to the disease gaffkaemia , caused by the bacterium Aerococcus viridans . Although it is frequently found in American lobsters , the disease has only been seen in captive H. gammarus , where prior occupation of the tanks by H. americanus could not be ruled out .",True,1.0,1.0,1.0,0.9999999999999999,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,5,43.76387596130371,= = Human consumption = =,"= = Human consumption = = 
   ",True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,10,0.0,= = Human consumption = =,= = Human consumption = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,20,0.0,= = Human consumption = =,= = Human consumption = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,40,0.0,= = Human consumption = =,= = Human consumption = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,60,0.0,= = Human consumption = =,= = Human consumption = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
Cerebras-256M,id,1028745675,1028745675,255977024,255977024,1023908096,0.0,100,0.0,= = Human consumption = =,= = Human consumption = =,True,1.0000001192092896,1.0,1.0,1.0000000715255737,0.95,True
